wordform,frequency,word_length,perMILL,zipf,CD_N,CD_percent,CD_log,pos,pos_freq,dom_pos,dom_pos_freq
浪漫主义式,3,5,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
怨妇力,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
资源化,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['v'],[3],v,3
李孝来,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nh'],[3],nh,3
外地佛,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
内债,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
费雷罗,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
外卖柜,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
外卡,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
尽信,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
贺娇,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
内画,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
内容点,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
内容库,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
外强,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['i', 'nd']","[2, 1]",i,2
眉头苍蝇,3,4,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['i', 'n']","[1, 2]",n,2
李宇峻,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
资浅,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['a', 'n']","[2, 1]",a,2
资权,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
资本流,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
看低,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
资本权,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
眉尾,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
浪节,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
资料袋,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
性道德,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
李宝田,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nh'],[3],nh,3
李宪,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
内包,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
外宣,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
李宅,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
外山,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['n', 'ns']","[2, 1]",n,2
直立人,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
外行话,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
李密,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
兽皮,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
看于,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
兽斗,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
资源池,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
资源者,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
尼特,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['nh', 'nz']","[2, 1]",nh,2
资访,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['j'],[3],j,3
兼而有之,3,4,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['i'],[3],i,3
李太白,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
资金盘,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
李天夺,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
眉杆,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
性能量,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
尼美,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['j', 'ns']","[2, 1]",j,2
性羞耻,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
性理,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
资优生,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['i', 'n']","[2, 1]",i,2
贾平蛙,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nh'],[3],nh,3
内室,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['n', 'nd']","[2, 1]",n,2
李小鹏,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
内存条,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['n', 'nd']","[2, 1]",n,2
贾战科,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
李小军,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
看为,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
内奥米,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
尼苏,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['nh', 'ns']","[1, 2]",ns,2
贾母,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
看下,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
内垫,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
赵鹏飞,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
总跟,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
相对化,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
其南,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['r'],[3],r,3
李亚明,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
贾行家,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
性羞辱,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
外子型,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['b', 'n']","[1, 2]",n,2
贾长歌,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
内向性,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
贾鸿生,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nh'],[3],nh,3
性肠,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
尼红,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['b', 'n']","[1, 2]",n,2
内参,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
资产性,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
眉清目秀,3,4,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['i'],[3],i,3
赤背,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['a', 'n']","[1, 2]",n,2
直播节,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
多摩川,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['ns'],[3],ns,3
贾米斯,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
赶脚,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['v'],[3],v,3
多日,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['a', 'nt']","[2, 1]",a,2
赶晚,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
杀秀,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['nh', 'v']","[2, 1]",nh,2
直接音,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
兰姆,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
尹尔涛,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
直投,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['v'],[3],v,3
尹岳君,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
兰州市,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['ns'],[3],ns,3
多得,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['a'],[3],a,3
贾玲儿,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nh'],[3],nh,3
浪荡子,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
恋母情结,3,4,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['i'],[3],i,3
起反,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
赵盼尔,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
直着,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['d', 'v']","[1, 2]",v,2
多囊样,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['i', 'n']","[2, 1]",i,2
直接选,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['i', 'n']","[1, 2]",n,2
直接连,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['a'],[3],a,3
海因莱因,3,4,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['nh', 'nz']","[2, 1]",nh,2
多梅尼基洛,3,5,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
杀怪,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
直拳,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['a', 'n', 'v']","[1, 1, 1]",a,1
多次性,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['b', 'd']","[2, 1]",b,2
六神花,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['n', 'ns']","[2, 1]",n,2
多此一举,3,4,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['i'],[3],i,3
尸门,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
海国,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['n', 'nh']","[2, 1]",n,2
多时,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['m'],[3],m,3
多灵,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['a', 'nz']","[2, 1]",a,2
起售价,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
赵鹏,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
多平,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
杀菌奶,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['n', 'v']","[2, 1]",n,2
赵立勇,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
直肌,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
直给,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['a', 'd', 'n']","[1, 1, 1]",a,1
直立员,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
赵牡丹,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
赵玉,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
尹普善,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
赵璐丝,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
直白村,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['ns'],[3],ns,3
六二,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['m', 'n']","[2, 1]",m,2
哈尼,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['nh', 'nz']","[2, 1]",nh,2
就餐厅,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
赶赴,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
杂书,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
海参粥,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
赵紫阳,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
多巴胺能,3,4,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
多宝佛,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['a', 'n']","[2, 1]",a,2
赵罗蕊,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
杂句,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
赵群,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
杂剧,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
多尔,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['ns', 'nz']","[1, 2]",nz,2
赵荣,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['nh'],[3],nh,3
共产,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[1, 2]",v,2
杂入,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
共主,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['v'],[3],v,3
杀鸡,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['i', 'v']","[2, 1]",i,2
恋物癖,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
直板,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['d', 'n']","[1, 2]",n,2
兰蔻素颜,3,4,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['i', 'n']","[2, 1]",i,2
海塞,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
尸管,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
多利亚,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['ns'],[3],ns,3
直写,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
机票钱,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
超低逆,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['b', 'v']","[2, 1]",b,2
盲读,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['v'],[3],v,3
六万八千八,3,5,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['m'],[3],m,3
沼津,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['n', 'nh', 'ns']","[1, 1, 1]",n,1
超人类,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['b', 'n']","[1, 2]",n,2
朱森林,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
超哥来,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['nz'],[3],nz,3
总归来说,3,4,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['d'],[3],d,3
恒娥,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
趁紧,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['d'],[3],d,3
恐高,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['n', 'nh']","[2, 1]",n,2
六兽,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['m', 'nh', 'nz']","[1, 1, 1]",m,1
起降场,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
超光速,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['b'],[3],b,3
多莱蒙,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['nh', 'ns']","[2, 1]",nh,2
超别,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
盲肠,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
就都,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['d'],[3],d,3
恒中,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,"['ns', 'nz']","[2, 1]",ns,2
机甲粉,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
超善,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['n', 'nh', 'v']","[1, 1, 1]",n,1
六法,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['j', 'm']","[1, 2]",m,2
就那,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['c', 'd', 'p']","[1, 1, 1]",c,1
六点五十,3,4,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['m'],[3],m,3
盲猜,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
公问,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[2, 1]",n,2
超大声,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
公铁,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['n'],[3],n,3
就选,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['d', 'v']","[1, 2]",v,2
就连,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['d'],[3],d,3
多纳托,3,3,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,['nh'],[3],nh,3
六十七十,3,4,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['m'],[3],m,3
起稿,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['v'],[3],v,3
机能性,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
恐吓性,3,3,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['n'],[3],n,3
杀光,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['v'],[3],v,3
外迁,3,2,0.0961317112111108,1.982866673123771,1,0.0001932367149758,0.0,"['nd', 'v']","[1, 2]",v,2
杀器,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
起案,3,2,0.0961317112111108,1.982866673123771,2,0.0003864734299516,0.3010299956639812,['v'],[3],v,3
备访,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['v'],[3],v,3
直头,3,2,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[2, 1]",n,2
杀人者,3,3,0.0961317112111108,1.982866673123771,3,0.0005797101449275,0.4771212547196624,['n'],[3],n,3
